user_id,age,income_monthly,expenses_monthly,goal_type,goal_amount,goal_years,risk_profile,preferred_investments,marital_status,dependents,employment_type,investment_experience,location_tier,time_until_retirement,emergency_fund,current_assets,savings_monthly,can_invest,predicted_sip,allocation_mutual_funds,allocation_gold,allocation_fd
1786,59,130828,96712,education,475508,5,high,"stocks,real_estate",married,2,self-employed,intermediate,Tier 1,1,11641,3622653.0,34116,True,7925,5547,792,1586
1787,37,185381,76992,wedding,720422,4,high,"real_estate,fd",married,1,self-employed,intermediate,Tier 3,23,22223,4739825.0,108389,True,15008,10505,1500,3003
1788,22,19959,14051,car,712946,2,medium,"gold,mutual_funds",single,1,business,beginner,Tier 2,38,32215,1856129.0,5908,True,5908,2954,1181,1773
1789,23,180166,75448,retirement,7163121,18,low,"gold,real_estate",single,1,salaried,none,Tier 3,37,21772,4161818.0,104718,True,33162,9948,9948,13266
1790,26,64855,32459,car,1025412,2,low,"stocks,gold",married,1,self-employed,expert,Tier 3,34,9959,4458355.0,32396,True,32396,9718,9718,12960
1791,36,40874,25020,education,1044976,6,high,"gold,real_estate",married,0,self-employed,expert,Tier 3,24,27455,2806624.0,15854,True,14513,10159,1451,2903
1792,31,178217,118287,wedding,1359213,4,low,"fd,gold",married,1,salaried,none,Tier 2,29,26711,184278.0,59930,True,28316,8494,8494,11328
1793,33,71289,51226,car,658946,4,medium,"mutual_funds,stocks",single,0,self-employed,expert,Tier 2,27,6067,,20063,True,13728,6864,2745,4119
1794,27,95781,69561,car,504946,3,low,"stocks,real_estate",married,0,business,intermediate,Tier 2,33,25773,2597663.0,26220,True,14026,4207,4207,5612
1795,41,194671,118271,education,551442,5,low,"gold,real_estate",single,3,self-employed,intermediate,Tier 2,19,60008,3791761.0,76400,True,9190,2757,2757,3676
1796,34,18577,12993,wedding,926141,4,medium,"fd,real_estate",married,1,salaried,intermediate,Tier 2,26,64314,4648615.0,5584,True,5584,2792,1116,1676
1797,54,71680,30332,education,806367,4,medium,"stocks,fd",married,2,self-employed,intermediate,Tier 1,6,92110,3105319.0,41348,True,16799,8399,3359,5041
1798,36,76608,45073,wedding,1259987,4,medium,"stocks,fd",married,3,business,beginner,Tier 3,24,40844,986232.0,31535,True,26249,13124,5249,7876
1799,44,148479,107691,wedding,1780956,5,medium,"real_estate,stocks",single,2,business,none,Tier 2,16,65746,102748.0,40788,True,29682,14841,5936,8905
1800,35,77651,36562,wedding,528669,4,low,"fd,real_estate",single,2,salaried,intermediate,Tier 3,25,31539,2019387.0,41089,True,11013,3303,3303,4407
1801,39,185505,106351,retirement,13256299,23,high,"fd,real_estate",single,2,salaried,intermediate,Tier 3,21,8599,1227089.0,79154,True,48030,33621,4803,9606
1802,51,30389,15610,car,665199,2,medium,"stocks,fd",single,3,salaried,none,Tier 2,9,11320,2151794.0,14779,True,14779,7389,2955,4435
1803,44,24321,16580,education,752834,5,low,"mutual_funds,fd",married,3,self-employed,beginner,Tier 1,16,31044,3348771.0,7741,True,7741,2322,2322,3097
1804,24,129183,78106,wedding,573820,5,medium,"stocks,mutual_funds",married,1,business,beginner,Tier 3,36,32476,3651627.0,51077,True,9563,4781,1912,2870
1805,57,85047,34106,car,939956,3,high,"fd,real_estate",single,0,business,none,Tier 3,3,33106,4992422.0,50941,True,26109,18276,2610,5223
1806,32,85320,62472,wedding,821546,4,medium,"real_estate,stocks",single,2,business,none,Tier 3,28,42282,2034030.0,22848,True,17115,8557,3423,5135
1807,49,19507,11536,wedding,1103347,3,medium,"fd,stocks",single,2,self-employed,beginner,Tier 1,11,78563,2388500.0,7971,True,7971,3985,1594,2392
1808,31,124097,73834,education,792049,3,low,"gold,stocks",married,2,self-employed,intermediate,Tier 2,29,94363,2468113.0,50263,True,22001,6600,6600,8801
1809,32,172245,91737,education,1248511,4,medium,"stocks,mutual_funds",married,1,self-employed,beginner,Tier 3,28,27525,3308021.0,80508,True,26010,13005,5202,7803
1810,49,183265,82317,car,1373648,3,low,"mutual_funds,stocks",single,2,business,beginner,Tier 2,11,25946,2432800.0,100948,True,38156,11446,11446,15264
1811,45,70715,46604,wedding,1590297,4,high,"fd,gold",single,2,self-employed,none,Tier 1,15,39723,3886827.0,24111,True,24111,16877,2411,4823
1812,35,20539,13194,education,663284,6,high,"real_estate,fd",single,3,self-employed,none,Tier 1,25,74180,4592429.0,7345,True,7345,5141,734,1470
1813,52,155583,111573,bike,119577,1,high,"mutual_funds,gold",married,0,salaried,intermediate,Tier 2,8,81868,2588309.0,44010,True,9964,6974,996,1994
1814,26,95730,61375,bike,142702,2,medium,"stocks,gold",married,0,salaried,beginner,Tier 3,34,86512,350767.0,34355,True,5945,2972,1189,1784
1815,29,61062,40516,car,917926,3,medium,"real_estate,stocks",single,2,self-employed,beginner,Tier 3,31,50266,506082.0,20546,True,20546,10273,4109,6164
1816,52,104609,65330,education,775197,5,low,"mutual_funds,stocks",single,1,self-employed,none,Tier 2,8,89120,1340858.0,39279,True,12919,3875,3875,5169
1817,41,62801,39973,bike,91566,1,high,"fd,real_estate",single,1,self-employed,intermediate,Tier 1,19,28798,1505357.0,22828,True,7630,5341,763,1526
1818,50,20631,11125,bike,116878,1,low,"gold,mutual_funds",single,1,self-employed,intermediate,Tier 2,10,63582,4302638.0,9506,True,9506,2851,2851,3804
1819,25,68619,29169,education,979874,3,low,"real_estate,gold",single,0,self-employed,expert,Tier 3,35,90827,4117520.0,39450,True,27218,8165,8165,10888
1820,36,54008,37313,retirement,17812736,16,low,"real_estate,fd",single,2,salaried,none,Tier 3,24,8692,176745.0,16695,True,16695,5008,5008,6679
1821,33,35373,15315,retirement,10320973,21,medium,"stocks,fd",single,3,salaried,none,Tier 1,27,80499,950794.0,20058,True,20058,10029,4011,6018
1822,55,105918,68800,education,1326923,3,high,"stocks,real_estate",single,0,business,beginner,Tier 3,5,41725,363678.0,37118,True,36858,25800,3685,7373
1823,53,140191,93735,education,645564,6,low,"gold,mutual_funds",married,0,self-employed,none,Tier 1,7,57433,2886297.0,46456,True,8966,2689,2689,3588
1824,57,63022,30779,wedding,1399105,3,high,"gold,fd",married,2,salaried,beginner,Tier 3,3,56782,4709664.0,32243,True,32243,22570,3224,6449
1825,49,125716,86063,education,1158468,5,medium,"fd,mutual_funds",single,1,self-employed,expert,Tier 3,11,25977,1333224.0,39653,True,19307,9653,3861,5793
1826,42,121998,70545,retirement,7714714,26,medium,"real_estate,stocks",single,3,business,beginner,Tier 2,18,71836,4989179.0,51453,True,24726,12363,4945,7418
1827,40,92017,51097,bike,162689,2,high,"gold,real_estate",single,2,self-employed,expert,Tier 2,20,40592,4824598.0,40920,True,6778,4744,677,1357
1828,51,119268,81902,bike,117228,1,medium,"mutual_funds,gold",married,1,self-employed,beginner,Tier 3,9,12925,2767159.0,37366,True,9769,4884,1953,2932
1829,24,42617,18616,retirement,17282774,17,low,"mutual_funds,fd",single,0,salaried,intermediate,Tier 2,36,67444,451099.0,24001,True,24001,7200,7200,9601
1830,35,163269,77387,wedding,533550,5,medium,"real_estate,stocks",married,3,self-employed,none,Tier 1,25,29583,3813901.0,85882,True,8892,4446,1778,2668
1831,25,125285,53268,wedding,1130167,4,high,"fd,real_estate",single,2,salaried,intermediate,Tier 2,35,81830,,72017,True,23545,16481,2354,4710
1832,36,156980,106160,wedding,946850,4,low,"stocks,fd",married,1,business,none,Tier 2,24,71912,,50820,True,19726,5917,5917,7892
1833,31,53176,21836,retirement,19901060,21,medium,"stocks,fd",single,0,self-employed,expert,Tier 1,29,76979,2121979.0,31340,True,31340,15670,6268,9402
1834,53,97911,71716,education,656215,6,high,"stocks,real_estate",single,0,business,intermediate,Tier 3,7,68179,2540388.0,26195,True,9114,6379,911,1824
1835,27,155736,111469,bike,166885,1,medium,"gold,real_estate",single,1,salaried,intermediate,Tier 2,33,45225,4517255.0,44267,True,13907,6953,2781,4173
1836,32,21402,15669,car,1175173,3,low,"gold,stocks",married,2,salaried,expert,Tier 2,28,20065,2161577.0,5733,True,5733,1719,1719,2295
1837,53,68257,46082,car,743190,5,medium,"gold,real_estate",married,0,self-employed,intermediate,Tier 3,7,82853,52175.0,22175,True,12386,6193,2477,3716
1838,35,78908,48687,car,588961,2,low,"gold,mutual_funds",married,3,business,expert,Tier 2,25,35194,4672357.0,30221,True,24540,7362,7362,9816
1839,52,99358,67991,wedding,1058867,5,medium,"fd,real_estate",married,3,business,intermediate,Tier 2,8,58294,90751.0,31367,True,17647,8823,3529,5295
1840,53,123750,57230,car,604750,2,medium,"fd,gold",single,1,salaried,expert,Tier 2,7,16564,679443.0,66520,True,25197,12598,5039,7560
1841,57,194030,99665,wedding,1899467,5,low,"real_estate,fd",married,3,self-employed,expert,Tier 3,3,47185,4219895.0,94365,True,31657,9497,9497,12663
1842,59,105197,63446,car,1472852,4,medium,"mutual_funds,gold",married,3,self-employed,none,Tier 2,1,80214,205647.0,41751,True,30684,15342,6136,9206
1843,36,139086,101570,car,861833,3,high,"mutual_funds,stocks",married,1,business,beginner,Tier 1,24,20657,2666670.0,37516,True,23939,16757,2393,4789
1844,32,196877,97610,retirement,15130504,24,low,"real_estate,fd",single,1,business,beginner,Tier 2,28,79642,1001710.0,99267,True,52536,15760,15760,21016
1845,30,128123,86925,education,1436473,6,high,"real_estate,mutual_funds",married,3,salaried,beginner,Tier 2,30,84239,3564734.0,41198,True,19951,13965,1995,3991
1846,51,94417,47131,education,1477209,4,medium,"real_estate,fd",married,1,salaried,beginner,Tier 1,9,67059,361294.0,47286,True,30775,15387,6155,9233
1847,25,15903,7074,retirement,13257668,27,medium,"mutual_funds,real_estate",single,3,self-employed,expert,Tier 3,35,42550,3118689.0,8829,True,8829,4414,1765,2650
1848,41,180836,124201,retirement,18359488,27,medium,"fd,real_estate",married,1,salaried,none,Tier 3,19,33702,845063.0,56635,True,56635,28317,11327,16991
1849,46,102388,41844,car,1053302,2,medium,"mutual_funds,gold",single,3,salaried,expert,Tier 1,14,71198,4007100.0,60544,True,43887,21943,8777,13167
1850,48,86792,47846,wedding,1258961,4,low,"mutual_funds,gold",married,2,salaried,expert,Tier 1,12,10378,4572289.0,38946,True,26228,7868,7868,10492
1851,47,197614,142343,wedding,1162582,4,low,"real_estate,fd",single,1,business,expert,Tier 3,13,94772,815127.0,55271,True,24220,7266,7266,9688
1852,40,153012,95290,wedding,1917119,4,medium,"gold,mutual_funds",single,2,business,expert,Tier 2,20,62520,2988396.0,57722,True,39939,19969,7987,11983
1853,24,134090,77581,education,1274090,4,low,"fd,mutual_funds",married,1,salaried,expert,Tier 1,36,8333,2187154.0,56509,True,26543,7962,7962,10619
1854,26,146583,80481,bike,181548,1,low,"fd,gold",married,1,salaried,beginner,Tier 2,34,36786,1828650.0,66102,True,15129,4538,4538,6053
1855,27,180541,107209,wedding,905486,3,medium,"stocks,real_estate",married,0,salaried,beginner,Tier 1,33,35416,4718710.0,73332,True,25152,12576,5030,7546
1856,28,108566,79617,education,1475768,6,medium,"gold,real_estate",single,2,salaried,none,Tier 2,32,75392,3663725.0,28949,True,20496,10248,4099,6149
1857,29,57864,34200,retirement,12474874,24,medium,"fd,real_estate",married,3,business,none,Tier 2,31,61630,4423547.0,23664,True,23664,11832,4732,7100
1858,48,30797,21820,car,1153702,4,medium,"stocks,mutual_funds",married,0,self-employed,expert,Tier 2,12,11265,3845627.0,8977,True,8977,4488,1795,2694
1859,28,199566,140369,wedding,1532956,5,low,"mutual_funds,real_estate",single,2,salaried,expert,Tier 3,32,99414,2077419.0,59197,True,25549,7664,7664,10221
1860,56,193417,95135,car,1230258,3,medium,"mutual_funds,stocks",married,3,self-employed,none,Tier 3,4,22084,3547319.0,98282,True,34173,17086,6834,10253
1861,53,107313,44931,retirement,5248753,24,medium,"fd,real_estate",married,3,business,beginner,Tier 2,7,35932,2125713.0,62382,True,18224,9112,3644,5468
1862,39,176430,86258,bike,143710,1,medium,"stocks,real_estate",married,0,self-employed,none,Tier 2,21,7928,901590.0,90172,True,11975,5987,2395,3593
1863,22,55449,30580,education,917345,6,low,"real_estate,gold",single,1,self-employed,beginner,Tier 1,38,26695,4843485.0,24869,True,12740,3822,3822,5096
1864,41,40176,29488,wedding,1343399,5,medium,"real_estate,stocks",married,1,business,beginner,Tier 3,19,31015,1586519.0,10688,True,10688,5344,2137,3207
1865,52,81404,45806,bike,108231,1,low,"mutual_funds,fd",married,1,business,intermediate,Tier 3,8,59306,2366400.0,35598,True,9019,2705,2705,3609
1866,36,159318,83588,wedding,1832304,4,high,"fd,stocks",married,0,business,intermediate,Tier 2,24,11385,3835407.0,75730,True,38173,26721,3817,7635
1867,58,121081,61727,retirement,5133520,23,low,"mutual_funds,real_estate",single,1,salaried,none,Tier 3,2,62645,1024501.0,59354,True,18599,5579,5579,7441
1868,56,132632,59564,wedding,1932988,3,medium,"mutual_funds,real_estate",single,0,self-employed,intermediate,Tier 2,4,99897,1026729.0,73068,True,53694,26847,10738,16109
1869,29,94777,43823,education,1169530,6,medium,"fd,real_estate",married,1,business,beginner,Tier 3,31,18065,1139867.0,50954,True,16243,8121,3248,4874
1870,43,113831,80258,wedding,1942003,5,low,"mutual_funds,real_estate",single,0,business,none,Tier 1,17,48290,4329490.0,33573,True,32366,9709,9709,12948
1871,33,20149,14000,car,1185088,3,medium,"stocks,fd",single,0,self-employed,intermediate,Tier 1,27,60043,1915407.0,6149,True,6149,3074,1229,1846
1872,36,160074,100650,wedding,1863963,5,medium,"fd,stocks",single,2,salaried,none,Tier 2,24,96610,984814.0,59424,True,31066,15533,6213,9320
1873,29,59345,39714,wedding,1116017,5,medium,"gold,real_estate",married,2,salaried,beginner,Tier 1,31,36509,2278610.0,19631,True,18600,9300,3720,5580
1874,36,82170,53834,education,1325184,4,high,"real_estate,mutual_funds",married,3,self-employed,expert,Tier 3,24,26952,1713216.0,28336,True,27608,19325,2760,5523
1875,47,187593,112971,bike,102889,2,medium,"gold,real_estate",single,0,salaried,intermediate,Tier 1,13,24163,3939200.0,74622,True,4287,2143,857,1287
1876,35,191173,135549,retirement,8318259,27,high,"stocks,mutual_funds",married,3,self-employed,intermediate,Tier 1,25,45641,3972874.0,55624,True,25673,17971,2567,5135
1877,38,156705,95868,wedding,1155954,4,medium,"mutual_funds,fd",married,0,self-employed,none,Tier 3,22,50056,4201511.0,60837,True,24082,12041,4816,7225
1878,57,133243,73641,education,904670,4,medium,"gold,mutual_funds",single,2,salaried,expert,Tier 3,3,23228,4792601.0,59602,True,18847,9423,3769,5655
1879,52,95636,53153,education,1403062,5,high,"stocks,fd",married,1,salaried,beginner,Tier 1,8,67294,2407395.0,42483,True,23384,16368,2338,4678
1880,29,155817,107853,car,942618,5,medium,"fd,gold",single,2,self-employed,none,Tier 2,31,60332,2644489.0,47964,True,15710,7855,3142,4713
1881,26,58336,33665,car,1275475,3,medium,"gold,mutual_funds",married,1,business,beginner,Tier 3,34,69409,3026579.0,24671,True,24671,12335,4934,7402
1882,59,51375,35344,bike,158704,1,high,"fd,gold",single,3,salaried,expert,Tier 3,1,27426,1944728.0,16031,True,13225,9257,1322,2646
1883,56,149923,87792,car,444845,4,medium,"stocks,mutual_funds",married,3,business,intermediate,Tier 3,4,26159,2635440.0,62131,True,9267,4633,1853,2781
1884,25,120722,48616,education,1138884,4,low,"gold,real_estate",married,3,business,beginner,Tier 1,35,61955,1864099.0,72106,True,23726,7117,7117,9492
1885,44,24840,17043,education,1107359,5,high,"real_estate,stocks",married,2,self-employed,expert,Tier 2,16,20329,1114367.0,7797,True,7797,5457,779,1561
1886,41,143885,97126,retirement,13616196,11,medium,"fd,gold",single,2,salaried,beginner,Tier 2,19,39370,1149984.0,46759,True,46759,23379,9351,14029
1887,45,169775,109823,bike,95416,2,medium,"fd,gold",married,2,salaried,expert,Tier 2,15,55254,1964332.0,59952,True,3975,1987,795,1193
1888,50,110049,67972,car,694438,2,medium,"mutual_funds,gold",single,0,salaried,intermediate,Tier 3,10,28795,4706707.0,42077,True,28934,14467,5786,8681
1889,41,104627,53098,car,1256798,2,high,"real_estate,mutual_funds",married,3,salaried,beginner,Tier 2,19,77870,4815979.0,51529,True,51529,36070,5152,10307
1890,46,32032,15944,car,1391348,4,low,"gold,fd",married,0,self-employed,beginner,Tier 2,14,10942,2197849.0,16088,True,16088,4826,4826,6436
1891,37,17693,12387,retirement,19764921,29,high,"stocks,gold",single,2,salaried,none,Tier 2,23,9942,1416825.0,5306,True,5306,3714,530,1062
1892,38,151774,102332,retirement,6316219,26,low,"gold,stocks",married,2,business,expert,Tier 1,22,93078,4352573.0,49442,True,20244,6073,6073,8098
1893,32,139983,64103,retirement,18998177,29,low,"mutual_funds,stocks",married,2,business,none,Tier 3,28,33893,550508.0,75880,True,54592,16377,16377,21838
1894,50,170798,126195,car,594068,5,high,"fd,real_estate",married,2,business,expert,Tier 3,10,22545,707739.0,44603,True,9901,6930,990,1981
1895,51,102346,55216,car,1370317,3,medium,"real_estate,stocks",single,3,business,none,Tier 3,9,14748,1993419.0,47130,True,38064,19032,7612,11420
1896,36,165563,117200,education,1175551,4,medium,"gold,mutual_funds",married,1,salaried,beginner,Tier 2,24,34945,3617354.0,48363,True,24490,12245,4898,7347
1897,44,153241,111237,wedding,1028118,5,high,"gold,fd",single,0,self-employed,none,Tier 3,16,70267,1257405.0,42004,True,17135,11994,1713,3428
1898,24,179838,122538,education,1103100,5,low,"gold,fd",married,0,self-employed,intermediate,Tier 3,36,56312,3854153.0,57300,True,18385,5515,5515,7355
1899,57,196718,79918,car,1018657,3,medium,"stocks,mutual_funds",married,0,business,none,Tier 3,3,63065,2705609.0,116800,True,28296,14148,5659,8489
1900,36,172615,110730,wedding,1403851,4,low,"stocks,gold",single,3,business,none,Tier 2,24,73165,3629399.0,61885,True,29246,8773,8773,11700
1901,55,45716,24573,wedding,1810185,4,medium,"real_estate,fd",married,2,salaried,beginner,Tier 3,5,86363,4843559.0,21143,True,21143,10571,4228,6344
1902,47,24496,10840,retirement,14794617,24,medium,"fd,gold",married,3,self-employed,beginner,Tier 3,13,8712,3551939.0,13656,True,13656,6828,2731,4097
1903,46,158492,115820,wedding,725648,5,medium,"fd,real_estate",married,3,business,none,Tier 2,14,84030,802648.0,42672,True,12094,6047,2418,3629
1904,35,70919,43432,wedding,897348,4,low,"mutual_funds,fd",married,2,business,beginner,Tier 3,25,98812,548515.0,27487,True,18694,5608,5608,7478
1905,29,83206,43053,bike,135577,1,medium,"gold,mutual_funds",married,1,salaried,intermediate,Tier 3,31,81293,149074.0,40153,True,11298,5649,2259,3390
1906,22,173187,80679,bike,95886,1,low,"stocks,fd",married,1,self-employed,none,Tier 2,38,61377,4327214.0,92508,True,7990,2397,2397,3196
1907,28,133992,57678,wedding,663878,5,medium,"fd,gold",single,1,business,expert,Tier 3,32,35498,3659337.0,76314,True,11064,5532,2212,3320
1908,50,42569,25548,car,764699,3,medium,"stocks,gold",married,1,salaried,intermediate,Tier 2,10,14305,82646.0,17021,True,17021,8510,3404,5107
1909,52,132922,76898,bike,182238,2,low,"stocks,gold",single,1,business,expert,Tier 3,8,9158,733098.0,56024,True,7593,2277,2277,3039
1910,45,151615,85735,retirement,8678444,17,medium,"fd,gold",married,2,salaried,expert,Tier 2,15,48888,4773391.0,65880,True,42541,21270,8508,12763
